date,coin_directory,series,market_ticker,strike_type,floor_strike,cap_strike,round_digits,yes_sub_title,event_type,recv_ts_utc
2026-08-06,SOL,KXSOL15M,KXSOL15M-26AUG061145-45,greater_or_equal,73.4702,,4,Target Price: $73.4702,metadata_updated,2026-08-06T15:30:01.877+00:00
2026-08-06,SOL,KXSOL15M,KXSOL15M-26AUG061215-15,greater_or_equal,73.3002,,4,Target Price: $73.3002,metadata_updated,2026-08-06T16:00:01.789+00:00
2026-08-06,SOL,KXSOL15M,KXSOL15M-26AUG061245-45,greater_or_equal,73.2478,,4,Target Price: $73.2478,metadata_updated,2026-08-06T16:30:04.196+00:00
2026-08-06,SOL,KXSOL15M,KXSOL15M-26AUG061300-00,greater_or_equal,73.3725,,4,Target Price: $73.3725,metadata_updated,2026-08-06T16:45:01.959+00:00
2026-08-06,SOL,KXSOL15M,KXSOL15M-26AUG061315-15,greater_or_equal,73.391,,4,Target Price: $73.3910,metadata_updated,2026-08-06T17:00:13.261+00:00
2026-08-06,SOL,KXSOL15M,KXSOL15M-26AUG061345-45,greater_or_equal,73.2818,,4,Target Price: $73.2818,metadata_updated,2026-08-06T17:30:11.569+00:00
2026-08-06,SOL,KXSOL15M,KXSOL15M-26AUG061400-00,greater_or_equal,73.0815,,4,Target Price: $73.0815,metadata_updated,2026-08-06T17:45:01.865+00:00
2026-08-06,SOL,KXSOL15M,KXSOL15M-26AUG061415-15,greater_or_equal,73.1298,,4,Target Price: $73.1298,metadata_updated,2026-08-06T18:00:01.808+00:00
2026-08-06,SOL,KXSOL15M,KXSOL15M-26AUG061430-30,greater_or_equal,73.002,,4,Target Price: $73.0020,metadata_updated,2026-08-06T18:15:01.904+00:00
2026-08-06,SOL,KXSOL15M,KXSOL15M-26AUG061445-45,greater_or_equal,73.0535,,4,Target Price: $73.0535,metadata_updated,2026-08-06T18:30:03.461+00:00
2026-08-06,SOL,KXSOL15M,KXSOL15M-26AUG061500-00,greater_or_equal,72.8595,,4,Target Price: $72.8595,metadata_updated,2026-08-06T18:45:01.826+00:00
2026-08-06,SOL,KXSOL15M,KXSOL15M-26AUG061515-15,greater_or_equal,72.7505,,4,Target Price: $72.7505,metadata_updated,2026-08-06T19:00:01.666+00:00
2026-08-06,SOL,KXSOL15M,KXSOL15M-26AUG061530-30,greater_or_equal,72.7348,,4,Target Price: $72.7348,metadata_updated,2026-08-06T19:15:02.191+00:00
2026-08-06,SOL,KXSOL15M,KXSOL15M-26AUG061545-45,greater_or_equal,72.5692,,4,Target Price: $72.5692,metadata_updated,2026-08-06T19:30:08.452+00:00
2026-08-06,SOL,KXSOL15M,KXSOL15M-26AUG061600-00,greater_or_equal,72.7063,,4,Target Price: $72.7063,metadata_updated,2026-08-06T19:45:01.861+00:00
2026-08-06,SOL,KXSOL15M,KXSOL15M-26AUG061615-15,greater_or_equal,72.798,,4,Target Price: $72.7980,metadata_updated,2026-08-06T20:00:02.449+00:00
2026-08-06,XRP,KXXRP15M,KXXRP15M-26AUG061000-00,greater_or_equal,1.0454,,4,Target Price: $1.0454,metadata_updated,2026-08-06T13:45:02.837+00:00
2026-08-06,XRP,KXXRP15M,KXXRP15M-26AUG061015-15,greater_or_equal,1.0454,,4,Target Price: $1.0454,metadata_updated,2026-08-06T14:00:07.660+00:00
2026-08-06,XRP,KXXRP15M,KXXRP15M-26AUG061045-45,greater_or_equal,1.0435,,4,Target Price: $1.0435,metadata_updated,2026-08-06T14:30:05.702+00:00
2026-08-06,XRP,KXXRP15M,KXXRP15M-26AUG061100-00,greater_or_equal,1.0463,,4,Target Price: $1.0463,metadata_updated,2026-08-06T14:45:02.590+00:00
2026-08-06,XRP,KXXRP15M,KXXRP15M-26AUG061130-30,greater_or_equal,1.0498,,4,Target Price: $1.0498,metadata_updated,2026-08-06T15:15:02.585+00:00
2026-08-06,XRP,KXXRP15M,KXXRP15M-26AUG061145-45,greater_or_equal,1.0495,,4,Target Price: $1.0495,metadata_updated,2026-08-06T15:30:02.597+00:00
2026-08-06,XRP,KXXRP15M,KXXRP15M-26AUG061215-15,greater_or_equal,1.0492,,4,Target Price: $1.0492,metadata_updated,2026-08-06T16:00:02.279+00:00
2026-08-06,XRP,KXXRP15M,KXXRP15M-26AUG061245-45,greater_or_equal,1.0445,,4,Target Price: $1.0445,metadata_updated,2026-08-06T16:30:04.820+00:00
2026-08-06,XRP,KXXRP15M,KXXRP15M-26AUG061300-00,greater_or_equal,1.0467,,4,Target Price: $1.0467,metadata_updated,2026-08-06T16:45:02.527+00:00
2026-08-06,XRP,KXXRP15M,KXXRP15M-26AUG061315-15,greater_or_equal,1.0456,,4,Target Price: $1.0456,metadata_updated,2026-08-06T17:00:14.529+00:00
2026-08-06,XRP,KXXRP15M,KXXRP15M-26AUG061345-45,greater_or_equal,1.0444,,4,Target Price: $1.0444,metadata_updated,2026-08-06T17:30:12.150+00:00
2026-08-06,XRP,KXXRP15M,KXXRP15M-26AUG061400-00,greater_or_equal,1.0413,,4,Target Price: $1.0413,metadata_updated,2026-08-06T17:45:02.481+00:00
2026-08-06,XRP,KXXRP15M,KXXRP15M-26AUG061415-15,greater_or_equal,1.0409,,4,Target Price: $1.0409,metadata_updated,2026-08-06T18:00:02.348+00:00
2026-08-06,XRP,KXXRP15M,KXXRP15M-26AUG061430-30,greater_or_equal,1.0403,,4,Target Price: $1.0403,metadata_updated,2026-08-06T18:15:02.490+00:00
2026-08-06,XRP,KXXRP15M,KXXRP15M-26AUG061445-45,greater_or_equal,1.0406,,4,Target Price: $1.0406,metadata_updated,2026-08-06T18:30:04.060+00:00
2026-08-06,XRP,KXXRP15M,KXXRP15M-26AUG061500-00,greater_or_equal,1.0357,,4,Target Price: $1.0357,metadata_updated,2026-08-06T18:45:02.447+00:00
2026-08-06,XRP,KXXRP15M,KXXRP15M-26AUG061515-15,greater_or_equal,1.0351,,4,Target Price: $1.0351,metadata_updated,2026-08-06T19:00:02.273+00:00
2026-08-06,XRP,KXXRP15M,KXXRP15M-26AUG061530-30,greater_or_equal,1.0342,,4,Target Price: $1.0342,metadata_updated,2026-08-06T19:15:02.723+00:00
2026-08-06,XRP,KXXRP15M,KXXRP15M-26AUG061600-00,greater_or_equal,1.035,,4,Target Price: $1.0350,metadata_updated,2026-08-06T19:45:02.452+00:00
2026-08-06,XRP,KXXRP15M,KXXRP15M-26AUG061615-15,greater_or_equal,1.0352,,4,Target Price: $1.0352,metadata_updated,2026-08-06T20:00:05.441+00:00
2026-08-06,DOGE,KXDOGE15M,KXDOGE15M-26AUG061000-00,greater_or_equal,0.068725,,7,Target Price: $0.0687259,metadata_updated,2026-08-06T13:45:04.198+00:00
2026-08-06,DOGE,KXDOGE15M,KXDOGE15M-26AUG061015-15,greater_or_equal,0.068762,,7,Target Price: $0.0687626,metadata_updated,2026-08-06T14:00:08.904+00:00
2026-08-06,DOGE,KXDOGE15M,KXDOGE15M-26AUG061045-45,greater_or_equal,0.068744,,7,Target Price: $0.0687443,metadata_updated,2026-08-06T14:30:06.959+00:00
2026-08-06,DOGE,KXDOGE15M,KXDOGE15M-26AUG061100-00,greater_or_equal,0.069087,,7,Target Price: $0.0690875,metadata_updated,2026-08-06T14:45:03.790+00:00
2026-08-06,DOGE,KXDOGE15M,KXDOGE15M-26AUG061130-30,greater_or_equal,0.069095,,7,Target Price: $0.0690951,metadata_updated,2026-08-06T15:15:03.825+00:00
2026-08-06,DOGE,KXDOGE15M,KXDOGE15M-26AUG061145-45,greater_or_equal,0.069122,,7,Target Price: $0.0691225,metadata_updated,2026-08-06T15:30:03.772+00:00
2026-08-06,DOGE,KXDOGE15M,KXDOGE15M-26AUG061215-15,greater_or_equal,0.069019,,7,Target Price: $0.0690194,metadata_updated,2026-08-06T16:00:03.829+00:00
2026-08-06,DOGE,KXDOGE15M,KXDOGE15M-26AUG061245-45,greater_or_equal,0.069089,,7,Target Price: $0.0690896,metadata_updated,2026-08-06T16:30:06.167+00:00
2026-08-06,DOGE,KXDOGE15M,KXDOGE15M-26AUG061300-00,greater_or_equal,0.069298,,7,Target Price: $0.0692982,metadata_updated,2026-08-06T16:45:03.763+00:00
2026-08-06,DOGE,KXDOGE15M,KXDOGE15M-26AUG061315-15,greater_or_equal,0.069265,,7,Target Price: $0.0692655,metadata_updated,2026-08-06T17:00:15.741+00:00
2026-08-06,DOGE,KXDOGE15M,KXDOGE15M-26AUG061345-45,greater_or_equal,0.069176,,7,Target Price: $0.0691761,metadata_updated,2026-08-06T17:30:13.192+00:00
2026-08-06,DOGE,KXDOGE15M,KXDOGE15M-26AUG061400-00,greater_or_equal,0.069017,,7,Target Price: $0.0690175,metadata_updated,2026-08-06T17:45:03.654+00:00
2026-08-06,DOGE,KXDOGE15M,KXDOGE15M-26AUG061415-15,greater_or_equal,0.069052,,7,Target Price: $0.0690525,metadata_updated,2026-08-06T18:00:03.586+00:00
2026-08-06,DOGE,KXDOGE15M,KXDOGE15M-26AUG061430-30,greater_or_equal,0.068949,,7,Target Price: $0.0689498,metadata_updated,2026-08-06T18:15:03.700+00:00
2026-08-06,DOGE,KXDOGE15M,KXDOGE15M-26AUG061445-45,greater_or_equal,0.069011,,7,Target Price: $0.0690119,metadata_updated,2026-08-06T18:30:05.484+00:00
2026-08-06,DOGE,KXDOGE15M,KXDOGE15M-26AUG061500-00,greater_or_equal,0.068759,,7,Target Price: $0.0687590,metadata_updated,2026-08-06T18:45:03.660+00:00
2026-08-06,DOGE,KXDOGE15M,KXDOGE15M-26AUG061515-15,greater_or_equal,0.068657,,7,Target Price: $0.0686572,metadata_updated,2026-08-06T19:00:03.517+00:00
2026-08-06,DOGE,KXDOGE15M,KXDOGE15M-26AUG061530-30,greater_or_equal,0.06873,,7,Target Price: $0.0687303,metadata_updated,2026-08-06T19:15:03.916+00:00
2026-08-06,DOGE,KXDOGE15M,KXDOGE15M-26AUG061600-00,greater_or_equal,0.068764,,7,Target Price: $0.0687647,metadata_updated,2026-08-06T19:45:03.666+00:00
2026-08-06,DOGE,KXDOGE15M,KXDOGE15M-26AUG061615-15,greater_or_equal,0.068721,,7,Target Price: $0.0687215,metadata_updated,2026-08-06T20:00:07.625+00:00
2026-08-06,HYPE,KXHYPE15M,KXHYPE15M-26AUG061000-00,greater_or_equal,55.2844,,4,Target Price: $55.2844,metadata_updated,2026-08-06T13:45:04.592+00:00
2026-08-06,HYPE,KXHYPE15M,KXHYPE15M-26AUG061015-15,greater_or_equal,55.1771,,4,Target Price: $55.1771,metadata_updated,2026-08-06T14:00:09.478+00:00
2026-08-06,HYPE,KXHYPE15M,KXHYPE15M-26AUG061045-45,greater_or_equal,55.7794,,4,Target Price: $55.7794,metadata_updated,2026-08-06T14:30:07.652+00:00
2026-08-06,HYPE,KXHYPE15M,KXHYPE15M-26AUG061100-00,greater_or_equal,55.9476,,4,Target Price: $55.9476,metadata_updated,2026-08-06T14:45:04.576+00:00
2026-08-06,HYPE,KXHYPE15M,KXHYPE15M-26AUG061130-30,greater_or_equal,55.8887,,4,Target Price: $55.8887,metadata_updated,2026-08-06T15:15:04.523+00:00
2026-08-06,HYPE,KXHYPE15M,KXHYPE15M-26AUG061145-45,greater_or_equal,55.862,,4,Target Price: $55.8620,metadata_updated,2026-08-06T15:30:04.437+00:00
2026-08-06,HYPE,KXHYPE15M,KXHYPE15M-26AUG061215-15,greater_or_equal,55.6167,,4,Target Price: $55.6167,metadata_updated,2026-08-06T16:00:04.003+00:00
2026-08-06,HYPE,KXHYPE15M,KXHYPE15M-26AUG061245-45,greater_or_equal,55.7506,,4,Target Price: $55.7506,metadata_updated,2026-08-06T16:30:06.758+00:00
2026-08-06,HYPE,KXHYPE15M,KXHYPE15M-26AUG061300-00,greater_or_equal,55.9933,,4,Target Price: $55.9933,metadata_updated,2026-08-06T16:45:04.378+00:00
2026-08-06,HYPE,KXHYPE15M,KXHYPE15M-26AUG061315-15,greater_or_equal,56.2569,,4,Target Price: $56.2569,metadata_updated,2026-08-06T17:00:16.332+00:00
2026-08-06,HYPE,KXHYPE15M,KXHYPE15M-26AUG061345-45,greater_or_equal,56.2865,,4,Target Price: $56.2865,metadata_updated,2026-08-06T17:30:13.823+00:00
2026-08-06,HYPE,KXHYPE15M,KXHYPE15M-26AUG061400-00,greater_or_equal,56.1711,,4,Target Price: $56.1711,metadata_updated,2026-08-06T17:45:04.273+00:00
2026-08-06,HYPE,KXHYPE15M,KXHYPE15M-26AUG061415-15,greater_or_equal,56.2244,,4,Target Price: $56.2244,metadata_updated,2026-08-06T18:00:04.082+00:00
2026-08-06,HYPE,KXHYPE15M,KXHYPE15M-26AUG061430-30,greater_or_equal,56.0997,,4,Target Price: $56.0997,metadata_updated,2026-08-06T18:15:04.322+00:00
2026-08-06,HYPE,KXHYPE15M,KXHYPE15M-26AUG061445-45,greater_or_equal,56.0851,,4,Target Price: $56.0851,metadata_updated,2026-08-06T18:30:06.466+00:00
2026-08-06,HYPE,KXHYPE15M,KXHYPE15M-26AUG061500-00,greater_or_equal,55.9652,,4,Target Price: $55.9652,metadata_updated,2026-08-06T18:45:04.262+00:00
2026-08-06,HYPE,KXHYPE15M,KXHYPE15M-26AUG061515-15,greater_or_equal,56.0351,,4,Target Price: $56.0351,metadata_updated,2026-08-06T19:00:03.944+00:00
2026-08-06,HYPE,KXHYPE15M,KXHYPE15M-26AUG061530-30,greater_or_equal,56.2642,,4,Target Price: $56.2642,metadata_updated,2026-08-06T19:15:04.537+00:00
2026-08-06,HYPE,KXHYPE15M,KXHYPE15M-26AUG061600-00,greater_or_equal,56.127,,4,Target Price: $56.1270,metadata_updated,2026-08-06T19:45:04.413+00:00
2026-08-06,HYPE,KXHYPE15M,KXHYPE15M-26AUG061615-15,greater_or_equal,56.0752,,4,Target Price: $56.0752,metadata_updated,2026-08-06T20:00:08.321+00:00
2026-08-11,BTC,KXBNB15M,KXBNB15M-26AUG110945-45,greater_or_equal,611.96,,2,Target Price: $611.96,metadata_updated,2026-08-11T13:30:04.895+00:00
2026-08-11,BTC,KXZEC15M,KXZEC15M-26AUG110945-45,greater_or_equal,486.1208,,4,Target Price: $486.1208,metadata_updated,2026-08-11T13:30:06.602+00:00
2026-08-11,BTC,KXNEAR15M,KXNEAR15M-26AUG110945-45,greater_or_equal,1.5935,,4,Target Price: $1.5935,metadata_updated,2026-08-11T13:30:07.003+00:00
2026-08-11,BTC,KXZEC15M,KXZEC15M-26AUG111030-30,greater_or_equal,481.2945,,4,Target Price: $481.2945,metadata_updated,2026-08-11T14:15:05.379+00:00
2026-08-11,BTC,KXNEAR15M,KXNEAR15M-26AUG111030-30,greater_or_equal,1.5855,,4,Target Price: $1.5855,metadata_updated,2026-08-11T14:15:05.970+00:00
2026-08-11,BTC,KXSILVER15M,KXSILVER15M-26AUG111045-45,greater_or_equal,64.825,,3,Target Price: $64.825,metadata_updated,2026-08-11T14:30:00.734+00:00
2026-08-11,BTC,KXGOLD15M,KXGOLD15M-26AUG111045-45,greater_or_equal,4383.78,,2,"Target Price: $4,383.78",metadata_updated,2026-08-11T14:30:00.758+00:00
2026-08-11,BTC,KXWTI15M,KXWTI15M-26AUG111045-45,greater_or_equal,81.67,,2,Target Price: $81.67,metadata_updated,2026-08-11T14:30:00.792+00:00
2026-08-11,BTC,KXBTC15M,KXBTC15M-26AUG111045-45,greater_or_equal,63977.54,,2,"Target Price: $63,977.54",metadata_updated,2026-08-11T14:30:01.515+00:00
2026-08-11,BTC,KXSILVER15M,KXSILVER15M-26AUG111100-00,greater_or_equal,65.073,,3,Target Price: $65.073,metadata_updated,2026-08-11T14:45:00.672+00:00
2026-08-11,BTC,KXGOLD15M,KXGOLD15M-26AUG111100-00,greater_or_equal,4393.49,,2,"Target Price: $4,393.49",metadata_updated,2026-08-11T14:45:00.729+00:00
2026-08-11,BTC,KXBTC15M,KXBTC15M-26AUG111100-00,greater_or_equal,63897.27,,2,"Target Price: $63,897.27",metadata_updated,2026-08-11T14:45:00.730+00:00
2026-08-11,BTC,KXWTI15M,KXWTI15M-26AUG111100-00,greater_or_equal,81.84,,2,Target Price: $81.84,metadata_updated,2026-08-11T14:45:00.852+00:00
2026-08-11,BTC,KXBNB15M,KXBNB15M-26AUG111100-00,greater_or_equal,610.4,,2,Target Price: $610.40,metadata_updated,2026-08-11T14:45:03.379+00:00
2026-08-11,BTC,KXGOLD15M,KXGOLD15M-26AUG111115-15,greater_or_equal,4394.47,,2,"Target Price: $4,394.47",metadata_updated,2026-08-11T15:00:00.696+00:00
2026-08-11,BTC,KXBTC15M,KXBTC15M-26AUG111115-15,greater_or_equal,63715.99,,2,"Target Price: $63,715.99",metadata_updated,2026-08-11T15:00:00.796+00:00
2026-08-11,BTC,KXWTI15M,KXWTI15M-26AUG111115-15,greater_or_equal,82.04,,2,Target Price: $82.04,metadata_updated,2026-08-11T15:00:03.112+00:00
2026-08-11,BTC,KXSILVER15M,KXSILVER15M-26AUG111115-15,greater_or_equal,65.003,,3,Target Price: $65.003,metadata_updated,2026-08-11T15:00:03.154+00:00
2026-08-11,BTC,KXBNB15M,KXBNB15M-26AUG111115-15,greater_or_equal,606.98,,2,Target Price: $606.98,metadata_updated,2026-08-11T15:00:04.072+00:00
2026-08-11,BTC,KXZEC15M,KXZEC15M-26AUG111115-15,greater_or_equal,476.7124,,4,Target Price: $476.7124,metadata_updated,2026-08-11T15:00:06.342+00:00
2026-08-11,BTC,KXNEAR15M,KXNEAR15M-26AUG111115-15,greater_or_equal,1.5423,,4,Target Price: $1.5423,metadata_updated,2026-08-11T15:00:06.708+00:00
2026-08-11,BTC,KXGOLD15M,KXGOLD15M-26AUG111145-45,greater_or_equal,4386.57,,2,"Target Price: $4,386.57",metadata_updated,2026-08-11T15:30:00.795+00:00
2026-08-11,BTC,KXSILVER15M,KXSILVER15M-26AUG111145-45,greater_or_equal,64.844,,3,Target Price: $64.844,metadata_updated,2026-08-11T15:30:00.821+00:00
2026-08-11,BTC,KXWTI15M,KXWTI15M-26AUG111145-45,greater_or_equal,82.07,,2,Target Price: $82.07,metadata_updated,2026-08-11T15:30:00.904+00:00
2026-08-11,BTC,KXBTC15M,KXBTC15M-26AUG111145-45,greater_or_equal,63811.15,,2,"Target Price: $63,811.15",metadata_updated,2026-08-11T15:30:01.871+00:00
2026-08-11,BTC,KXBNB15M,KXBNB15M-26AUG111145-45,greater_or_equal,608.85,,2,Target Price: $608.85,metadata_updated,2026-08-11T15:30:04.439+00:00
2026-08-11,BTC,KXZEC15M,KXZEC15M-26AUG111145-45,greater_or_equal,473.5509,,4,Target Price: $473.5509,metadata_updated,2026-08-11T15:30:06.648+00:00
2026-08-11,BTC,KXNEAR15M,KXNEAR15M-26AUG111145-45,greater_or_equal,1.5504,,4,Target Price: $1.5504,metadata_updated,2026-08-11T15:30:07.048+00:00
2026-08-11,BTC,KXBTC15M,KXBTC15M-26AUG111200-00,greater_or_equal,63492.92,,2,"Target Price: $63,492.92",metadata_updated,2026-08-11T15:45:00.774+00:00
2026-08-11,BTC,KXGOLD15M,KXGOLD15M-26AUG111200-00,greater_or_equal,4376.08,,2,"Target Price: $4,376.08",metadata_updated,2026-08-11T15:45:01.956+00:00
2026-08-11,BTC,KXSILVER15M,KXSILVER15M-26AUG111200-00,greater_or_equal,64.623,,3,Target Price: $64.623,metadata_updated,2026-08-11T15:45:02.204+00:00
2026-08-11,BTC,KXWTI15M,KXWTI15M-26AUG111200-00,greater_or_equal,82.64,,2,Target Price: $82.64,metadata_updated,2026-08-11T15:45:02.232+00:00
2026-08-11,BTC,KXBNB15M,KXBNB15M-26AUG111200-00,greater_or_equal,606.57,,2,Target Price: $606.57,metadata_updated,2026-08-11T15:45:03.365+00:00
2026-08-11,BTC,KXZEC15M,KXZEC15M-26AUG111200-00,greater_or_equal,469.8433,,4,Target Price: $469.8433,metadata_updated,2026-08-11T15:45:05.735+00:00
2026-08-11,BTC,KXNEAR15M,KXNEAR15M-26AUG111200-00,greater_or_equal,1.5484,,4,Target Price: $1.5484,metadata_updated,2026-08-11T15:45:06.567+00:00
2026-08-11,BTC,KXWTI15M,KXWTI15M-26AUG111215-15,greater_or_equal,82.69,,2,Target Price: $82.69,metadata_updated,2026-08-11T16:00:00.605+00:00
2026-08-11,BTC,KXSILVER15M,KXSILVER15M-26AUG111215-15,greater_or_equal,64.944,,3,Target Price: $64.944,metadata_updated,2026-08-11T16:00:00.637+00:00
2026-08-11,BTC,KXGOLD15M,KXGOLD15M-26AUG111215-15,greater_or_equal,4383.56,,2,"Target Price: $4,383.56",metadata_updated,2026-08-11T16:00:00.675+00:00
2026-08-11,BTC,KXBTC15M,KXBTC15M-26AUG111215-15,greater_or_equal,63562.63,,2,"Target Price: $63,562.63",metadata_updated,2026-08-11T16:00:01.623+00:00
2026-08-11,BTC,KXBNB15M,KXBNB15M-26AUG111215-15,greater_or_equal,607.9,,2,Target Price: $607.90,metadata_updated,2026-08-11T16:00:07.658+00:00
2026-08-11,BTC,KXZEC15M,KXZEC15M-26AUG111215-15,greater_or_equal,470.3832,,4,Target Price: $470.3832,metadata_updated,2026-08-11T16:00:09.277+00:00
2026-08-11,BTC,KXNEAR15M,KXNEAR15M-26AUG111215-15,greater_or_equal,1.5515,,4,Target Price: $1.5515,metadata_updated,2026-08-11T16:00:09.827+00:00
2026-08-11,BTC,KXBTC15M,KXBTC15M-26AUG111245-45,greater_or_equal,63537.4,,2,"Target Price: $63,537.40",metadata_updated,2026-08-11T16:30:02.322+00:00
2026-08-11,BTC,KXBNB15M,KXBNB15M-26AUG111245-45,greater_or_equal,609.75,,2,Target Price: $609.75,metadata_updated,2026-08-11T16:30:05.300+00:00
2026-08-11,BTC,KXZEC15M,KXZEC15M-26AUG111245-45,greater_or_equal,467.0055,,4,Target Price: $467.0055,metadata_updated,2026-08-11T16:30:07.283+00:00
2026-08-11,BTC,KXNEAR15M,KXNEAR15M-26AUG111245-45,greater_or_equal,1.5543,,4,Target Price: $1.5543,metadata_updated,2026-08-11T16:30:07.867+00:00
2026-08-11,BTC,KXBTC15M,KXBTC15M-26AUG111300-00,greater_or_equal,63448.71,,2,"Target Price: $63,448.71",metadata_updated,2026-08-11T16:45:00.718+00:00
2026-08-11,BTC,KXBNB15M,KXBNB15M-26AUG111300-00,greater_or_equal,609.36,,2,Target Price: $609.36,metadata_updated,2026-08-11T16:45:03.377+00:00
2026-08-11,BTC,KXZEC15M,KXZEC15M-26AUG111300-00,greater_or_equal,468.4849,,4,Target Price: $468.4849,metadata_updated,2026-08-11T16:45:05.165+00:00
2026-08-11,BTC,KXNEAR15M,KXNEAR15M-26AUG111300-00,greater_or_equal,1.5495,,4,Target Price: $1.5495,metadata_updated,2026-08-11T16:45:05.756+00:00
2026-08-11,BTC,KXBTC15M,KXBTC15M-26AUG111315-15,greater_or_equal,63448.11,,2,"Target Price: $63,448.11",metadata_updated,2026-08-11T17:00:03.191+00:00
2026-08-11,BTC,KXBNB15M,KXBNB15M-26AUG111315-15,greater_or_equal,609.08,,2,Target Price: $609.08,metadata_updated,2026-08-11T17:00:08.110+00:00
2026-08-11,BTC,KXSCRSENS,KXSCRSENS-26-MLYN,structured,,,,,metadata_updated,2026-08-11T17:04:36.479+00:00
2026-08-11,BTC,KXSCRSENS,KXSCRSENS-26-MLYN,custom,,,,,metadata_updated,2026-08-11T17:06:48.228+00:00
2026-08-11,BTC,KXBTC15M,KXBTC15M-26AUG111330-30,greater_or_equal,63455.86,,2,"Target Price: $63,455.86",metadata_updated,2026-08-11T17:15:00.794+00:00
2026-08-11,BTC,KXBTC15M,KXBTC15M-26AUG111345-45,greater_or_equal,63505.98,,2,"Target Price: $63,505.98",metadata_updated,2026-08-11T17:30:01.428+00:00
2026-08-11,BTC,KXBNB15M,KXBNB15M-26AUG111345-45,greater_or_equal,609.74,,2,Target Price: $609.74,metadata_updated,2026-08-11T17:30:07.333+00:00
2026-08-11,BTC,KXBTC15M,KXBTC15M-26AUG111400-00,greater_or_equal,63503.81,,2,"Target Price: $63,503.81",metadata_updated,2026-08-11T17:45:00.830+00:00
2026-08-11,BTC,KXBNB15M,KXBNB15M-26AUG111400-00,greater_or_equal,609.66,,2,Target Price: $609.66,metadata_updated,2026-08-11T17:45:03.339+00:00
2026-08-11,BTC,KXZEC15M,KXZEC15M-26AUG111400-00,greater_or_equal,472.9214,,4,Target Price: $472.9214,metadata_updated,2026-08-11T17:45:05.223+00:00
2026-08-11,BTC,KXNEAR15M,KXNEAR15M-26AUG111400-00,greater_or_equal,1.5604,,4,Target Price: $1.5604,metadata_updated,2026-08-11T17:45:05.812+00:00
2026-08-11,BTC,KXBTC15M,KXBTC15M-26AUG111415-15,greater_or_equal,63545.61,,2,"Target Price: $63,545.61",metadata_updated,2026-08-11T18:00:06.920+00:00
2026-08-11,BTC,KXBNB15M,KXBNB15M-26AUG111415-15,greater_or_equal,610.04,,2,Target Price: $610.04,metadata_updated,2026-08-11T18:00:09.596+00:00
2026-08-11,BTC,KXZEC15M,KXZEC15M-26AUG111415-15,greater_or_equal,470.2485,,4,Target Price: $470.2485,metadata_updated,2026-08-11T18:00:11.363+00:00
2026-08-11,BTC,KXNEAR15M,KXNEAR15M-26AUG111415-15,greater_or_equal,1.56,,4,Target Price: $1.5600,metadata_updated,2026-08-11T18:00:11.907+00:00
2026-08-11,BTC,KXWTI15M,KXWTI15M-26AUG111415-15,greater_or_equal,82.75,,2,Target Price: $82.75,metadata_updated,2026-08-11T18:00:12.093+00:00
2026-08-11,BTC,KXSILVER15M,KXSILVER15M-26AUG111415-15,greater_or_equal,64.554,,3,Target Price: $64.554,metadata_updated,2026-08-11T18:00:12.840+00:00
2026-08-11,BTC,KXGOLD15M,KXGOLD15M-26AUG111415-15,greater_or_equal,4369.36,,2,"Target Price: $4,369.36",metadata_updated,2026-08-11T18:00:13.338+00:00
2026-08-11,BTC,KXBTC15M,KXBTC15M-26AUG111430-30,greater_or_equal,63526.84,,2,"Target Price: $63,526.84",metadata_updated,2026-08-11T18:15:00.978+00:00
2026-08-11,BTC,KXBNB15M,KXBNB15M-26AUG111430-30,greater_or_equal,609.65,,2,Target Price: $609.65,metadata_updated,2026-08-11T18:15:03.585+00:00
2026-08-11,BTC,KXBTC15M,KXBTC15M-26AUG111445-45,greater_or_equal,63436.15,,2,"Target Price: $63,436.15",metadata_updated,2026-08-11T18:30:00.797+00:00
2026-08-11,BTC,KXBNB15M,KXBNB15M-26AUG111445-45,greater_or_equal,608.45,,2,Target Price: $608.45,metadata_updated,2026-08-11T18:30:04.681+00:00
2026-08-11,BTC,KXZEC15M,KXZEC15M-26AUG111445-45,greater_or_equal,471.7017,,4,Target Price: $471.7017,metadata_updated,2026-08-11T18:30:06.274+00:00
